Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
8872,1,1,-0.14058,-0.13505,1.53818,-0.53269,1.56668,0.05626,-1.22266,0.8568,1.29079,0.55131,-0.01299,0.17863
40156,1,1,-0.00875,-0.00403,0.61634,-0.53269,0.47347,0.25811,0.86162,1.77506,0.18122,0.55131,-0.02787,0.18228
22135,1,1,-0.46436,-0.3876,0.61634,-1.17724,0.47347,0.45996,0.86162,0.39767,1.29079,-1.60283,0.66872,1.60604
10690,1,1,-0.16818,-0.27855,-0.30551,-0.21042,-0.07313,-0.02448,0.60091,-0.97973,0.45861,-1.19424,0.66119,-0.53624
40186,1,1,0.2402,-0.03496,,2.0455,,-1.15483,0.6826,-0.06146,-1.20573,1.00386,0.73269,3.21283
10102,1,1,-0.41841,-0.35072,-1.22735,0.59527,-1.16634,-0.79151,-1.22266,-0.06146,1.29079,-0.80634,-0.48005,-0.25702
8614,1,1,-0.3255,-0.29411,1.53818,-1.98293,1.02008,0.86366,,0.8568,-0.65095,0.87456,-0.05165,-0.16958
10045,1,1,-0.40684,-0.32579,1.53818,-1.17724,1.56668,0.50033,-0.28597,-0.97973,,-0.80634,-0.79248,0.43942
8143,1,1,-0.52347,-0.46151,0.61634,-0.69383,1.56668,0.137,-0.24185,1.31593,-0.65095,0.09876,-0.26759,-1.32337
3571,1,1,-0.4795,-0.4864,1.53818,-0.85497,0.47347,0.41959,0.86162,0.39767,0.73601,1.30556,-0.73235,-0.29621
9064,1,1,-0.06903,-0.17979,-1.22735,2.69005,-0.07313,-1.11447,0.77083,0.39767,0.18122,1.00386,-0.61527,-0.47913
10010,1,1,-0.18824,-0.16088,0.61634,-1.66066,2.11329,0.62144,-1.88697,1.31593,0.73601,1.25071,-0.49562,-0.20447
8599,1,1,-0.48707,-0.39096,-1.22735,0.91754,-0.07313,-0.38781,0.63791,-0.52059,1.29079,0.4608,-0.74484,0.20936
6868,1,1,0.69264,0.17234,0.61634,-1.49952,1.56668,0.25811,0.67377,-0.97973,-0.92834,0.26333,-0.24773,-0.28291
3964,1,1,-0.30207,-0.20252,-1.22735,0.27299,-0.07313,0.137,-1.22266,-0.97973,-0.65095,-1.22872,-0.87406,0.15462
40016,1,1,-0.41159,-0.39155,-0.30551,-0.69383,0.47347,0.21774,-1.22266,2.69332,0.73601,0.09876,-1.55989,-0.75073
