Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
21559,2,1,0.02673,0.20786,-0.30551,-0.21042,0.47347,-0.10522,,-0.97973,0.18122,-0.31898,0.50386,0.49015
21598,2,1,0.18871,0.05763,-0.30551,-0.37156,-0.07313,-0.18596,-1.22266,-0.06146,0.18122,0.55131,0.50386,0.49015
8794,2,1,0.70276,0.63676,0.61634,0.11185,-0.61974,-0.02448,0.86162,-0.52059,-2.31529,0.09876,-0.77248,-1.08889
20065,2,1,-0.28905,-0.27442,-1.22735,2.20664,0.47347,-1.0741,0.35728,-0.52059,1.56818,-0.80634,-0.77248,-1.08889
9010,2,1,-0.07199,0.02596,-0.30551,1.23982,-0.61974,-0.38781,-1.22266,0.8568,-1.48312,-1.19424,0.07789,-0.1983
10345,2,1,-0.50125,-0.37167,-1.22735,2.69005,-0.07313,-1.15483,0.86162,-0.97973,-0.09617,0.09876,0.07789,-0.1983
20118,2,1,-0.12252,0.00952,0.61634,-1.49952,-1.16634,0.70218,-1.22266,-0.97973,0.73601,1.42624,0.07789,-0.1983
20431,2,1,-0.23434,-0.25702,0.61634,-0.85497,-1.16634,0.137,0.13982,0.39767,-0.09617,-0.35379,0.07789,-0.1983
23176,2,1,-0.06079,0.00191,0.61634,0.59527,-0.07313,0.17737,0.86162,1.77506,,-0.50464,0.07789,-0.1983
8773,2,1,0.83974,1.18942,-0.30551,1.23982,-0.07313,-0.38781,0.56334,-0.97973,0.73601,0.70216,0.44463,1.09031
20004,2,1,-0.63839,-0.49236,-0.30551,-1.49952,0.47347,0.29848,0.86162,-0.52059,0.73601,0.09876,0.44463,1.09031
