ID	Group	gender	condition	ZENGDiff	ZSTEMMajorDiff	ZCMDiff	ZDV	Zmathid	ZSAQ1	Zevap2	ZDwrong	ZFDMNBG	ZSDMNBG	ZSFPNBG	ZFDPDBG	ZFDMNSMT	ZFDMNSMA	ZFDPDSMT	ZFDPDSMA	ZSDMNSMT	ZSFPNSMT	ZSFPNSMA	ZSDMNSMA	coratmpt
12258	4	1	1	0.214758894	0.731609036	1.364347508	0.180445537	0.47561727	 	-0.105977359	-0.168561421	0.838640054	-0.361143207	-1.077828543	-2.805402628	0.168557094	0.657766099	-2.191391952	 	-1.024512323	-0.936977385	-0.949413247	-0.769870351	37.5
12464	4	1	1	0.214758894	0.731609036	1.364347508	0.180445537	0.100227641	0.782540422	-1.080969059	2.617669043	-1.229681527	0.210991089	-0.207482985	0.540966582	-1.19021478	-0.523957789	0.093898371	-0.623976681	1.349081672	-0.08603819	-0.644898205	0.63916219	60
12625	1	0	0	-0.005941896	0.426571275	-0.988802543	-0.177332995	-0.575473692	-0.762267354	1.844006041	0.79142529	0.398127721	-0.227340075	1.008846257	-0.813096102	0.317234463	0.313306227	1.449050605	-2.684060918	0.90945755	0.640777379	0.467939147	0.557399503	14.28571429
12705	3	1	0	 	 	 	-1.071779324	0.775928974	-1.534671243	-1.080969059	-0.364362419	0.362121855	-0.524788038	0.586827777	-0.460352092	-0.881321462	0.658321658	-0.401657678	-1.806802914	-0.347986629	1.219759435	1.448599905	-1.73052194	50
12753	3	1	0	1.146685035	1.030990751	0.956562626	-0.892890058	1.301474455	0.782540422	-0.105977359	0.206803373	0.456474014	0.349950909	-0.025257251	0.328937548	0.711576442	0.455306669	0.397375803	0.45105667	0.584764769	0.939352615	-0.066570472	0.571694722	0
12846	1	0	0	-0.008525901	1.261766969	-0.335355316	-1.429557856	0.625773122	0.010136534	0.381518491	0.430059637	1.247633611	-0.151330171	-0.254405296	1.309016583	0.766019418	1.59694743	1.715269075	1.379580872	-0.341798903	-0.089574565	-0.306815535	-0.95178026	33.33333333
13155	3	1	0	-0.912836696	-1.064712158	-1.314576913	0.001556271	0.775928974	0.010136534	0.869014341	1.364739404	0.889609315	-0.058513947	-0.811314661	-1.935224927	0.902654808	1.066154595	-1.190587841	-2.437566874	-0.25906027	-0.604732261	-0.100726699	0.039759229	33.33333333
13230	1	0	0	 	 	 	-0.714000792	0.775928974	0.010136534	-0.105977359	0.047062779	0.294265711	0.484820365	0.058014948	0.357847014	0.562913006	0.494424866	-0.043753388	0.401016198	0.071663425	-0.074337328	0.125211368	-0.082702962	66.66666667
13331	3	1	0	 	 	 	0.717113335	-1.251175025	1.554944311	-0.593473209	1.666556749	0.416527686	0.371528356	-0.449629922	-1.731570784	0.571452181	0.831001299	0.62008413	-1.033979889	0.029289192	0.129364177	-0.143732734	0.157383773	60
13530	1	0	0	0.208505481	0.913656705	-0.50097526	1.611559664	-2.602577691	0.010136534	0.381518491	-0.135473989	0.373906975	-0.195880286	-0.013704603	1.654743737	0.019638454	0.581933392	0.970985959	1.861575654	0.461330973	-0.71856464	0.307992007	0.180134385	16.66666667
13569	2	0	1	2.536031839	1.339454144	 	-2.324004185	-3.278279024	-5.396690685	-1.568464909	-0.2574754	 	-0.22564893	-0.361481976	 	-3.03892792	 	-2.052722627	-0.222095527	-0.639110307	-0.952952838	0.209933854	-0.44181113	0
14210	3	1	0	1.099638556	0.219672547	-0.636570782	3.042673791	 	-0.762267354	-0.593473209	-0.515376601	 	 	 	 	 	 	 	 	 	 	 	 	0
14246	3	1	0	0.05936896	-1.149276524	2.624098102	-0.177332995	 	0.782540422	-0.593473209	1.081173939	 	 	 	 	 	 	 	 	 	 	 	 	33.33333333
14369	1	0	0	 	 	 	0.717113335	-1.251175025	0.010136534	-0.593473209	0.029482641	0.190201981	0.212858817	0.706793099	-0.905143972	-0.475753544	0.855531844	0.052214338	0.64982912	0.513995584	-1.434607608	-0.756594395	-0.32578119	83.33333333
14702	1	0	0	 	 	0.860201444	0.538224069	-0.950863322	-0.762267354	-1.080969059	-0.105361953	 	 	 	 	 	 	 	 	 	 	 	 	0
14989	1	0	0	0.214758894	0.731609036	1.364347508	-1.071779324	1.451630307	1.554944311	0.869014341	-0.285099142	 	 	 	 	 	 	 	 	 	 	 	 	40
15311	1	0	0	-0.837227509	0.090408342	-0.245944161	-0.535111527	0.775928974	0.782540422	1.356510191	-0.531628198	-1.581743792	0.161588367	0.205751994	-1.090947632	-1.478991473	-0.393818093	0.062250034	-0.74277522	0.809766354	1.051504495	0.079697822	0.459007139	50
15420	3	1	0	-0.994377421	-1.183739274	-0.267002412	1.074891866	-2.602577691	0.782540422	-0.105977359	0.216737586	0.993709767	0.825323527	0.945406561	-1.201298114	0.282232694	1.168493377	-0.432540299	-2.252604126	0.505561531	-0.227550098	1.233067724	0.888835677	50
16092	1	0	0	-0.320839406	0.391861295	-0.446998407	2.863784525	0.100227641	0.010136534	-0.105977359	-0.004411436	0.548295541	 	 	-0.23062377	0.924058238	0.484049853	-0.431095978	-2.168962216	 	 	 	 	0
16172	1	0	0	0.658272588	-0.26002433	0.858955392	-0.714000792	0.47561727	0.010136534	0.869014341	-0.341580821	-0.206263981	0.32790849	-1.034814862	-0.32044591	-0.167453626	0.090992109	0.31090009	0.333564141	-0.015045384	-0.371662173	-1.58518625	0.234305091	37.5
16257	1	0	0	 	 	 	0.180445537	-0.575473692	0.782540422	0.381518491	0.515446007	1.427646925	 	-0.902246663	0.004543253	0.543614109	0.752430443	-0.517396871	0.307665847	 	-2.081607408	-1.00841488	-1.764276325	50
16411	3	1	0	0.162299732	1.160311956	1.199682333	-1.429557856	1.451630307	1.554944311	0.381518491	1.779184364	-0.557281202	-0.254018284	1.351300638	0.551263308	-0.489547079	0.225600135	-0.978203924	-0.079966457	0.081937411	1.155428274	1.414086389	0.016854711	87.5
16495	2	0	1	1.501197763	-0.728720118	0.24200719	-1.429557856	0.851006899	0.010136534	-1.080969059	-0.593434169	-0.750601515	0.024029514	0.368154108	-1.939775337	-0.93799603	-1.207267152	0.254275038	0.440696384	0.551357661	-2.598732329	-0.242350012	-0.863248652	16.66666667
16541	1	0	0	-0.179556332	-0.464878034	-1.148710224	0.538224069	 	0.010136534	0.869014341	0.521298728	0.402386709	0.693005327	1.154759139	-1.187525144	0.106469978	0.45631673	-1.708346931	-2.753309141	-1.0625959	0.40083833	1.34620864	0.877203001	33.33333333
16787	2	0	1	0.407067045	-0.286724033	0.153745516	-1.25066859	1.076240677	0.010136534	1.844006041	0.752216198	0.093130141	0.163916432	1.181059743	-0.966887638	-0.408699214	-0.379375868	-2.133721029	-1.432958294	0.195511286	1.439419131	0.850139054	-0.120795357	0
17409	3	1	0	-1.291241893	-0.668683344	-0.855456607	0.180445537	0.100227641	-0.762267354	0.869014341	-0.015797986	0.393984172	0.115482862	0.1188622	0.514985597	0.538556332	0.677230693	0.235661418	1.304041912	1.062922648	0.293991733	-0.008930531	0.207576973	80
17512	4	1	1	-0.090263487	-1.123542432	-0.054641608	-0.892890058	1.226396529	0.782540422	0.869014341	-0.249623994	0.112906101	0.64811423	0.239012133	-0.647990467	-0.171257603	0.433766575	-2.387956738	-0.961053393	0.107827388	0.442471972	0.19958608	0.744800936	25
17873	1	0	0	1.996228472	0.879444716	0.534189635	-0.892890058	0.325461418	0.010136534	-1.568464909	0.456583671	0.23580641	0.729744742	-0.019431003	0.465850767	0.808550305	0.6888004	0.067557154	0.57726803	0.002041628	1.0415632	0.047839299	0.994414885	50
18035	1	0	0	-0.008525901	1.261766969	-0.335355316	-0.177332995	-0.575473692	-1.534671243	0.869014341	-0.837474466	1.283040398	-0.364800126	-0.435416016	0.658691681	0.966699625	0.958725869	0.209163982	1.059481419	0.896123361	-0.754032568	-0.412414409	1.081492899	60
18093	1	0	0	-0.054046746	0.802757799	0.098668405	-1.25066859	1.301474455	-0.762267354	1.356510191	-0.483684706	0.402967343	 	 	-0.468021037	0.596757874	0.310783115	-0.206571423	0.83273529	 	 	 	 	50
18195	2	0	1	0.44450424	-0.45532411	0.476880397	-1.429557856	-0.125006137	0.782540422	1.844006041	-1.207161891	0.106343122	 	 	0.188059054	-1.412123765	-1.015262449	1.008089702	0.709780196	 	 	 	 	60
18727	1	0	0	0.387508871	-1.565535762	-1.089766431	1.253781132	-1.251175025	0.010136534	1.356510191	0.625482255	0.75043249	0.589323419	-0.813994463	0.571039373	1.423722094	0.795248209	0.569851731	1.075974986	1.437872506	0.273849677	-0.775175173	0.910608086	60
19152	1	0	0	0.383728403	-0.645910178	0.790292996	-1.071779324	0.100227641	-0.762267354	1.356510191	-0.668066675	-0.576983282	 	 	0.838259586	0.898648454	-0.503637402	-2.00246658	-0.988479307	 	 	 	 	100
19494	1	0	0	-0.608948624	0.534841005	-0.435853479	-1.429557856	-0.725629544	0.010136534	0.869014341	0.000882625	 	 	 	 	 	 	 	 	 	 	 	 	0
19517	4	1	1	-0.411104419	-0.40502392	0.179060942	0.180445537	-1.926876358	1.554944311	-0.593473209	0.839752385	0.302012941	-0.633018953	0.893944179	-1.522484447	-0.031470532	0.242030608	0.013924345	-0.658994476	1.069309524	0.036114017	0.50695655	-0.527020834	80
19706	2	0	1	0.383728403	-0.645910178	0.790292996	0.001556271	 	0.010136534	-0.593473209	0.864721766	0.204487325	-0.041426071	-0.46690499	0.774102468	-0.54722865	0.101481359	0.934645551	0.118641086	1.025999043	0.164487999	-0.14901729	0.49279781	33.33333333
19845	1	0	0	-0.981286013	-1.098523419	-0.823332795	0.180445537	0.175305567	0.782540422	-1.080969059	0.196241768	-0.240354596	-0.103557348	0.204044471	0.552958522	-0.056506032	-2.065428747	0.101043747	0.298182427	0.78127032	-0.886365935	0.182749004	0.001341502	33.33333333
20107	2	0	1	-1.87644326	-0.663929838	-0.364920802	1.79044893	-2.602577691	-0.762267354	0.869014341	-0.949999669	0.478598658	0.027898495	0.187352851	-0.709056193	0.537384727	0.230617285	0.160998056	-0.231983551	0.955089541	1.162782491	0.85764495	0.757066939	22.22222222
20215	2	0	1	0.958461497	0.559560765	0.005621243	0.538224069	-0.049928211	0.010136534	0.381518491	0.048388009	-0.224702648	-0.055375936	0.224946866	0.356222685	-0.924772626	-0.394281791	0.598912034	0.988098473	0.515953464	-0.691674419	0.367200693	0.410374906	83.33333333
20464	4	1	1	0.017756102	-2.633957579	-1.415709281	-0.356222261	1.376552381	0.010136534	-1.080969059	-1.680951796	-0.011967209	0.059904262	0.346356255	0.511664994	0.341041267	-0.310807207	0.183348333	-0.362576859	0.58601711	0.057439678	0.487243433	0.30157659	40
21557	2	0	1	2.357977366	-0.473337234	0.764904681	0.001556271	 	0.010136534	0.869014341	-0.882593227	1.153484643	0.372394279	-0.040654126	0.112958254	0.308696115	1.049529337	0.14398612	-0.400570114	0.95039071	0.901089915	-0.026545834	0.377485428	83.33333333
21602	2	0	1	0.136813091	-0.086658273	1.474666934	0.001556271	0.100227641	0.782540422	0.869014341	0.269080102	-0.698853038	0.482041037	0.698126529	0.111163644	-0.816456311	-0.966553821	0.632600545	0.896972891	0.661447996	0.942587414	1.223787065	0.608669685	66.66666667
21613	3	1	0	-2.19752777	-0.658715944	0.785921376	-0.535111527	0.775928974	1.554944311	1.356510191	0.798743623	-0.252351857	1.068419116	-3.015500637	0.801359827	-0.663507129	0.112301716	0.860110551	0.744424802	0.856228828	-0.945572457	-2.18000024	1.275511234	76.92307692
21746	3	1	0	-0.181535076	0.651781014	1.96729472	1.253781132	-2.602577691	0.010136534	-0.105977359	0.070170363	1.022874219	0.519649194	-0.688900297	-1.060748067	0.651037555	0.822011484	0.672703666	-0.14812865	0.043379748	0.040623053	-0.142259617	0.378619569	50
22473	4	1	1	-0.008525901	1.261766969	-0.335355316	0.538224069	0.47561727	-0.762267354	-0.105977359	-0.900920528	 	 	 	 	 	 	 	 	 	 	 	 	0
22578	1	0	0	-1.260160966	0.63057903	-0.093579553	-0.892890058	0.400539344	0.782540422	-0.593473209	0.304212292	-0.068698954	0.865039553	0.16116662	0.045939089	0.670720813	0.441806666	0.452720977	0.74809666	0.556945725	-1.011259166	-0.374836192	0.514348281	33.33333333
22705	3	1	0	-0.855203981	0.013148451	0.250770133	-0.356222261	0.325461418	0.782540422	-0.105977359	0.202621309	-1.986303703	-0.755046341	1.035993489	-1.732579115	0.158636761	-2.363280732	-2.093631839	-0.990324912	0.146158919	0.108700223	0.418229893	-0.627495926	87.5
22914	3	1	0	0.012272324	0.318142925	0.232658791	-0.356222261	-1.551486728	-0.762267354	0.869014341	0.412111067	-0.034941997	 	 	0.606092177	0.412546881	0.804040936	0.13070652	-0.058695408	 	 	 	 	57.14285714
23064	3	1	0	 	 	 	0.001556271	0.100227641	0.782540422	-0.593473209	-1.760208797	0.598697981	0.893128482	0.068845097	-0.608753271	-1.958566753	-1.222536939	-2.06914739	-1.076946982	0.389004432	-0.439814352	0.199904596	0.976067515	66.66666667
23074	2	0	1	0.336974652	-0.102213067	0.967506187	-1.429557856	0.625773122	0.010136534	0.381518491	-0.567473915	0.519632475	0.335415779	-2.115757863	1.673409425	0.206875672	-0.439773384	0.647988023	1.352923821	-0.256117054	-1.670672237	-1.09824402	-0.30033822	42.85714286
23185	2	0	1	0.209000517	0.324813371	-0.102069376	0.180445537	-0.200084063	-0.762267354	-1.568464909	-0.030677285	-1.69967914	-1.126279354	0.633744293	0.425670481	-0.3503398	-0.144044732	0.342638784	0.821126303	-1.009231893	-0.033751986	0.291643793	-0.151590893	20
23232	3	1	0	 	 	 	1.611559664	-1.926876358	-0.762267354	1.356510191	-0.247680436	1.021030672	-1.554784447	-2.668793496	-0.153256669	0.171548383	1.079029071	-0.72670954	-0.469755432	-2.585171975	-2.087849895	-2.609265056	-1.759024915	80
23470	2	0	1	2.256280745	-0.307857418	1.060738246	-0.356222261	-0.049928211	0.010136534	0.869014341	-0.968757336	0.441917521	-0.474823579	1.341020847	-0.787685909	0.607507061	1.04051375	0.249555468	-0.943182434	-0.039265472	0.499335292	0.840333889	-0.436748791	80
23500	1	0	0	-0.20298009	0.206494265	0.241341236	0.8960026	0.100227641	-1.534671243	-1.080969059	0.134241562	0.453347436	0.142530398	1.145748696	1.452265093	0.812389289	0.011168938	-0.75400791	1.543772835	0.451388368	0.491434727	0.921766079	-0.02987948	0
23505	3	1	0	1.965580655	1.587154845	-0.427646873	-0.892890058	-0.575473692	-0.762267354	-0.593473209	-0.572815251	-0.081950818	0.318216965	1.161918619	-1.224525657	-0.272485773	-0.488582792	-1.734444092	-0.799994014	0.436523995	0.702783596	0.718784588	0.423179229	-99
23682	4	1	1	 	 	 	-1.25066859	-1.025941247	0.782540422	0.869014341	0.269112517	0.956985125	0.30820881	0.185107552	-0.498589147	1.306561061	1.006385309	-0.585602567	0.40180856	0.619525529	0.151336343	0.381499282	-0.066241646	44.44444444
25003	3	1	0	0.214758894	0.731609036	1.364347508	0.180445537	-1.926876358	1.554944311	-0.105977359	0.706405315	0.048879434	-0.602323255	0.196052061	-0.109249918	-0.076250246	0.436378502	-1.969054464	-1.393442424	-0.827799878	0.380309219	0.552706983	-0.155603343	66.66666667
25053	3	1	0	-1.218431909	0.615062187	-1.246356409	-1.429557856	1.451630307	1.554944311	-1.080969059	-0.444624456	0.727991656	0.485378138	-0.518456267	0.78381472	0.332125153	0.816085082	0.485583288	0.590794125	0.785421371	0.603332892	-0.387833941	0.58765668	100
25117	2	0	1	-0.254946224	-0.730851103	-0.82893503	0.001556271	0.775928974	-4.624286797	0.869014341	0.790239431	 	 	 	 	 	 	 	 	 	 	 	 	66.66666667
25282	1	0	0	0.799194149	0.15845358	2.309564776	-1.429557856	0.700851048	-0.762267354	1.844006041	-0.209890153	-0.497164675	0.220577711	0.009468265	-0.776826976	-0.410060157	-0.713793136	-0.16665832	-1.173497232	-0.632151928	-0.310664935	-1.53218235	0.612675541	11.11111111
25521	2	0	1	0.211752981	-0.289891725	-0.339436437	-0.356222261	 	0.010136534	-0.593473209	0.580358468	0.805029957	0.858779071	-0.368350265	0.450474564	0.88881925	1.163524837	-0.751949836	0.190770564	0.160785515	0.146149711	-0.414303366	0.737160065	62.5
25558	1	0	0	0.214758894	0.731609036	1.364347508	 	0.100227641	-0.762267354	-1.080969059	-1.151151404	0.359227598	 	 	0.69576498	0.060207565	0.143702734	0.448385252	-0.12177896	 	 	 	 	0
25629	3	1	0	-0.008525901	1.261766969	-0.335355316	-0.356222261	0.100227641	-2.307075131	-1.080969059	-0.824516839	0.469272487	0.624626499	0.359617555	1.439558137	0.055127414	0.079533833	1.383079052	1.800173014	0.987068664	0.48883415	0.518932836	1.407031366	33.33333333
26320	1	0	0	0.221662018	0.075849538	-0.414282061	-0.535111527	 	-2.307075131	-1.080969059	-0.014236947	0.501081975	0.372625478	0.142116633	-1.714266214	0.245451013	0.181471231	0.144350478	-0.525179924	-1.241835416	0.376075627	0.379671694	-0.154301353	28.57142857
26492	3	1	0	-0.665423948	0.041672938	-0.657832894	0.180445537	0.025149715	-1.534671243	-0.105977359	-0.011672133	-1.102390752	-1.593585888	-2.227805196	-0.114099272	-1.647487309	-1.587644695	-0.379606633	-0.030442677	-0.997505048	-2.858912553	-1.39678181	-0.715991464	28.57142857
26930	4	1	1	-0.698176798	1.419597431	-0.088483606	0.538224069	0.100227641	-0.762267354	-0.593473209	0.955820042	1.353065374	0.504905859	1.210233822	2.314418398	-0.079242708	0.643392339	1.408097838	2.124981188	0.120627609	0.441314043	1.215856504	-0.083025729	66.66666667
27062	1	0	0	0.585658908	0.075283417	-0.163444606	-0.177332995	0.100227641	0.782540422	0.869014341	-0.2574754	0.267253756	0.2059464	-1.972291321	0.245809259	0.80300565	-0.565777047	0.637726171	-0.00490102	0.301034836	-2.50324328	-1.446991309	0.546350141	71.42857143
27536	1	0	0	0.383728403	-0.645910178	0.790292996	-1.071779324	 	0.010136534	0.869014341	-0.21182885	-0.239512528	-2.623242925	-2.79385427	-0.808128749	0.6293245	0.132103707	-0.801144701	0.162050925	0.065747802	-2.785911068	-3.24149252	-2.469312009	0
27669	1	0	0	0.465644748	-0.640425115	0.327807294	-1.429557856	0.325461418	-1.534671243	0.869014341	-1.278798898	-1.840247483	-1.105578195	-0.917899808	-0.422275698	-1.73295553	-1.068965601	-1.732769765	-1.197369347	-1.074709433	-0.092745824	-1.166956068	-1.364403667	20
27863	2	0	1	-0.310073079	-0.211526258	-0.173842252	2.148227462	-2.602577691	0.782540422	-0.105977359	0.399188675	0.945796233	0.32855758	-0.523201951	-0.153083169	0.186733915	0.750490123	-0.919338132	-1.13099726	-0.126676401	-0.868832644	-0.866985959	0.57001599	25
28187	1	0	0	-0.540823039	-1.2379962	-1.220102437	-0.892890058	0.250383492	-0.762267354	1.844006041	0.119342481	0.14179745	0.244486642	1.207072074	0.447051625	0.519974271	0.586222742	1.2493908	1.53444722	-1.174296247	1.541310531	1.548873794	-0.311536645	50
28271	3	1	0	0.209000517	0.324813371	-0.102069376	-0.356222261	0.100227641	0.782540422	-0.105977359	1.008839329	1.093085209	0.167119647	0.012295431	-1.013895409	0.593460215	1.492237334	-0.888663928	-0.194583541	0.142770388	0.50314103	0.237255305	0.54541852	83.33333333
29018	1	0	0	1.965580655	1.587154845	-0.427646873	-0.535111527	 	-0.762267354	0.869014341	1.370633796	1.162341274	0.512512993	-0.705099866	-2.859495543	0.965305335	0.819066352	-1.17930493	-1.027203846	1.08803929	-0.889698579	-0.737963202	0.80632802	75
30445	2	0	1	1.339991022	-0.191453585	0.52259694	-0.892890058	0.775928974	0.010136534	1.356510191	0.016805864	0.866155073	0.000638852	0.505680972	-0.161217284	-0.064199082	0.218552838	-1.751377278	-0.022571894	0.592327045	-2.31712864	0.123548941	0.15743905	57.14285714
30524	2	0	1	0.440339318	1.169730155	-0.11699997	0.001556271	0.775928974	0.010136534	-0.593473209	1.04461875	0.91282211	0.292193187	1.07342115	0.885202689	0.327699633	0.315545269	1.167231983	1.339170465	-0.745491373	0.615921183	1.020468781	-0.089515999	25
30833	1	0	0	0.011764952	-0.760088803	-1.449774598	-0.356222261	-0.200084063	-0.762267354	-0.593473209	-0.13701544	1.253691527	0.4882235	-0.842348309	-0.636029016	0.893287382	1.23804465	-0.181459366	-0.12425308	0.854870963	0.031115484	-0.460458856	0.737700589	40
31013	1	0	0	 	 	 	-0.356222261	0.775928974	0.782540422	-1.080969059	0.434536525	0.209846772	0.434836728	-1.624779359	0.741797353	-0.118935514	-0.716445623	1.244382959	0.627787285	0.608868153	0.397737578	-0.572094485	0.653203711	62.5
31562	3	1	0	-0.934181528	-1.894457555	-0.144143212	-0.356222261	0.100227641	1.554944311	-0.593473209	2.617520875	-0.100489834	0.351655846	1.019864647	0.031354563	-0.160653835	-0.329240227	0.487228717	0.836356344	0.479087977	0.343237947	0.82151036	0.412779816	40
31577	4	1	1	-1.210337765	-0.493514456	0.736853418	0.359334803	0.550695196	0.010136534	1.844006041	-0.601694878	0.924198184	0.609018138	0.154107247	0.998222693	-0.175663457	0.650262031	0.942890962	0.999053415	0.277249721	-0.241744795	0.422562915	0.196857878	12.5
31607	3	1	0	-0.463750961	-1.231658511	-0.309051808	-0.177332995	0.100227641	0.010136534	0.381518491	-0.784865883	-0.612417281	-0.39756098	1.21750186	2.274022986	0.266212839	-0.522148287	0.583613245	1.001434602	0.701693005	0.566157374	0.833458193	0.512725466	28.57142857
31705	3	1	0	-0.254946224	-0.730851103	-0.82893503	-1.429557856	1.451630307	0.782540422	-1.080969059	0.155126325	0.140695884	-0.249865705	-0.446810017	-1.004951896	0.897305685	0.385105232	-0.436477413	-1.047961057	-0.139505228	-0.595525356	0.052191374	-0.610483254	50
31790	3	1	0	 	 	 	0.717113335	0.775928974	-0.762267354	0.869014341	-0.896819898	0.721259155	0.950622183	-0.782576351	0.700129619	0.439301693	0.654417059	0.439386869	1.135400982	0.714732567	-0.322070354	-0.859504075	-0.605483141	100
31813	3	1	0	-0.814273486	-0.148976804	0.172634312	-0.892890058	0.775928974	0.010136534	-0.593473209	1.696882791	-0.060286535	-0.508013491	1.040728475	0.132961909	-0.211690239	0.313418067	0.646231995	0.879008135	-0.434432357	1.131751175	-0.018204158	-0.542715569	66.66666667
32372	1	0	0	-1.01580789	-0.593618598	-0.038924789	1.432670398	0.100227641	-0.762267354	-0.593473209	1.085292736	0.300167193	0.442416047	-0.962017415	0.343988367	0.945486627	-0.262061123	0.014924677	-0.291550009	-0.401910781	-1.147296783	-0.961708985	 	28.57142857
32693	2	0	1	-0.855203981	0.013148451	0.250770133	-1.071779324	-0.725629544	-0.762267354	0.381518491	-0.949782457	 	 	 	 	 	 	 	 	 	 	 	 	57.14285714
32777	4	1	1	0.446524618	0.968964152	-0.516503232	0.717113335	-1.251175025	0.782540422	-1.080969059	1.22214319	-0.625174391	-0.688443303	0.096959083	0.603290466	-0.37314051	-0.052205765	-0.021970503	0.050255795	-0.568783507	0.147408563	0.465369288	-1.274047997	75
32952	3	1	0	 	 	 	-0.714000792	1.451630307	0.782540422	0.869014341	-1.812668836	0.193248004	0.623228207	1.51719812	1.151393627	0.083264828	0.43418962	0.637192724	1.162304124	0.552499635	1.647972405	1.152877134	0.95381893	80
33013	4	1	1	0.251043712	 	 	-0.356222261	-0.350239915	-1.534671243	-1.080969059	0.088742983	0.395786669	0.581153027	0.210268147	1.820802466	-0.230106205	0.198098099	0.927581268	0.522698314	0.488982953	-0.233542014	0.317580592	0.724421006	22.22222222
33347	1	0	0	0.083162791	-0.868120328	0.596009225	0.180445537	0.100227641	-1.534671243	-1.568464909	-0.844438254	-0.115981379	0.102556748	0.153211893	0.043427375	0.207319782	-0.663459915	-0.624119027	0.107873614	-0.128055728	-0.592275087	-0.32015946	-2.189386665	0
33450	4	1	1	-0.008525901	1.261766969	-0.335355316	0.359334803	-0.125006137	0.010136534	0.869014341	-0.398890549	0.876494343	0.809313362	1.055739648	-1.912885957	-0.203593719	-0.490194652	-2.341001012	-1.896815898	0.291797012	0.581690352	0.51729477	0.899816274	0
33646	1	0	0	0.209000517	0.324813371	-0.102069376	0.180445537	0.775928974	0.010136534	-0.593473209	1.865138113	 	 	 	 	 	 	 	 	 	 	 	 	20
33678	3	1	0	0.209335777	 	2.088787446	-1.429557856	1.451630307	0.782540422	0.869014341	0.310687972	0.07362936	-0.316613875	0.926426638	0.240936702	0.518348228	-0.191082083	0.781267175	1.17261414	0.113996379	0.036361011	-0.016938555	-0.163660807	100
33836	3	1	0	-1.291241893	-0.668683344	-0.855456607	0.717113335	0.47561727	0.010136534	-0.105977359	-0.846293592	-0.890896577	 	 	-0.36509385	-0.718834408	-0.669892273	0.641300478	0.891817338	 	 	 	 	12.5
33859	2	0	1	-0.786306285	1.252792897	-0.186073046	0.180445537	0.775928974	0.010136534	0.869014341	1.529364047	0.846494289	0.650366949	0.19538703	1.143020845	0.405124557	-0.258732293	1.533209872	0.297270533	0.858052366	-0.23699397	-0.612848785	0.859596361	83.33333333
33958	4	1	1	-0.026713557	-0.654201447	0.728486268	0.180445537	0.100227641	0.010136534	1.356510191	0.31444958	-0.855303343	-0.534459087	0.996701268	0.474255841	0.355090052	-0.30168495	-0.308350483	0.509177048	-0.785425381	1.32867921	0.954316146	0.117481533	20
34152	3	1	0	-1.318812623	-1.148419416	-1.104013209	0.8960026	-0.500395766	-1.534671243	-0.593473209	-0.340251728	-1.160735179	0.507336001	1.136629183	0.424874403	0.360188889	-1.560048216	1.354400059	0.033543872	0.346138736	-0.836429927	-0.009029537	1.093300706	0
34382	3	1	0	-1.167897222	-1.149225388	-0.833114243	-0.892890058	0.775928974	0.782540422	0.869014341	-2.383832345	-0.314491672	-0.168886764	0.851581531	1.025737313	0.247452008	-0.399024762	1.408492683	1.39374485	0.2685442	1.191857235	1.208642282	0.508443785	100
34534	1	0	0	 	 	 	0.180445537	0.025149715	-1.534671243	-1.568464909	0.403573191	-0.558767243	 	 	1.342921606	0.598405685	-0.480069903	0.802283419	0.896647123	 	 	 	 	16.66666667
34787	4	1	1	-0.912836696	-1.064712158	-1.314576913	-0.356222261	0.100227641	0.782540422	-1.080969059	0.557128471	0.070790035	-0.366075564	-1.104948768	0.612595816	-2.873902857	-0.719443236	-0.952151001	-0.052308194	-0.49529476	-1.043826906	-1.314438165	-0.006627958	85.71428571
34945	1	0	0	-0.12891207	-1.335673865	-0.659675204	-0.714000792	1.001162751	0.010136534	-1.568464909	-1.276967714	0.293846376	-0.864824764	0.899153762	-1.532751854	-0.007252388	-0.709176489	0.042037109	-1.382307796	0.833664288	1.155877475	1.262863056	0.173023855	66.66666667
35004	1	0	0	-0.029715198	-0.145013429	0.135086197	-0.356222261	0.100227641	0.010136534	-1.080969059	0.363252379	0.341992637	-0.149565968	1.300553431	0.188481046	1.000347103	-0.400421704	-0.662653467	-0.206999133	-1.003334309	0.827295046	1.247303193	-0.90789234	50
35424	4	1	1	 	 	 	-0.892890058	1.451630307	0.010136534	0.869014341	0.69367913	0.094496491	-0.53190065	0.517343725	-0.033706685	0.486430918	0.693765726	-2.083498603	0.438956458	-1.811064505	0.918491665	0.374214566	-1.661253611	66.66666667
36608	2	0	1	0.209000517	0.324813371	-0.102069376	0.538224069	-1.251175025	0.782540422	1.844006041	1.463873979	0.165243574	-0.081174533	-1.510135401	0.231552224	0.472407124	0.478830384	-2.619371035	-0.498226687	-0.31402863	-3.0495879	-1.242872557	-0.022046668	50
36662	3	1	0	0.214758894	0.731609036	1.364347508	0.359334803	0.100227641	1.554944311	0.869014341	0.188522299	-0.675877247	-1.591572443	-1.972022362	0.875312218	-0.675117038	-0.40443054	0.798661481	1.15400589	-0.60071765	-1.892073776	-1.519400261	-1.847682412	80
