ID,Group,gender,condition,ZENGDiff,ZSTEMMajorDiff,ZCMDiff,ZDV,Zmathid,ZSAQ1,Zevap2,ZDwrong,ZFDMNBG,ZSDMNBG,ZSFPNBG,ZFDPDBG,ZFDMNSMT,ZFDMNSMA,ZFDPDSMT,ZFDPDSMA,ZSDMNSMT,ZSFPNSMT,ZSFPNSMA,ZSDMNSMA,Zcoratmpt
65278,2,0,1,-0.32565,-1.36156,-0.53796,-1.42956,1.37655,1.55494,0.38152,0.43828,0.63373,0.06049,1.15169,2.37567,0.50765,0.48288,0.85966,1.4198,0.14985,0.00108,0.83243,-0.39986,-0.65146
65616,2,0,1,,,,-1.42956,1.00116,-4.62429,-0.59347,-0.63014,0.77412,0.42475,0.40379,1.68869,0.42719,0.8029,0.82442,1.08269,0.71385,0.22675,0.06426,0.10908,0.20401
65699,2,0,1,-0.28866,-0.46176,0.35612,-0.714,0.77593,0.78254,-1.08097,0.81983,-0.18107,0.21907,1.10497,1.19463,-0.22377,-0.81221,0.02405,0.56582,0.52733,0.41709,0.59601,-0.25023,-1.50694
66173,2,0,1,0.92099,1.26548,0.31927,0.18045,0.10023,1.55494,0.38152,0.76634,,,,,,,,,,,,,-0.3663
66700,2,0,1,2.02515,0.97975,-0.60781,-0.89289,0.62577,0.01014,-0.10598,-0.78006,-0.44807,1.00625,0.61891,-1.05916,0.63033,-0.26911,-0.47733,-1.94457,1.29608,0.38393,0.25665,1.19585,0.63175
66889,2,0,1,1.24548,0.52807,-0.44159,-0.714,-0.42532,-0.76227,-1.56846,-0.16495,-1.44282,-0.51054,0.4788,0.34766,-1.07373,-1.51415,0.44771,-0.2787,0.01667,0.55831,0.46429,-0.71641,-1.50694
68236,2,0,1,0.38373,-0.64591,0.79029,1.96934,-2.60258,-0.76227,-0.59347,1.62086,0.62281,,,0.25487,1.04709,0.20366,-0.18309,-0.26758,,,,,-0.3663
69494,2,0,1,1.11925,0.02613,-0.14797,-0.53511,0.10023,1.55494,-1.08097,-0.95363,-0.51234,0.24795,0.03109,-0.46541,-0.82964,-1.53292,-0.2734,-0.33686,-0.03716,-0.19895,-0.46594,-0.16983,0.44843
70471,2,0,1,1.04818,1.0468,,-1.07178,1.37655,0.01014,1.84401,-0.01589,0.24342,-1.13746,-0.9883,-0.90339,0.26447,0.52157,-0.32149,-0.49167,-0.86035,-2.39904,-1.95176,-0.88351,1.91496
72174,2,0,1,0.6326,0.18243,0.25925,-0.53511,0.10023,0.01014,0.86901,0.53576,-1.19246,-0.58533,-1.23706,0.34568,0.31159,-0.75308,0.91975,0.73591,0.3095,0.09901,-0.59081,-0.70653,0.77433
72931,2,0,1,-0.20298,0.20649,0.24134,-1.42956,1.45163,0.01014,0.38152,0.01907,-0.79096,-0.33651,0.14984,0.2058,0.28879,-0.1098,0.28139,-0.08469,0.04419,0.59686,0.33931,-1.00401,0.20401
73995,2,0,1,-0.86394,1.25456,2.20871,-1.42956,0.25038,0.01014,1.35651,0.42002,0.19177,-0.64166,0.49847,0.48622,0.50844,0.40819,0.53768,1.27681,-0.69646,0.30039,0.00995,0.1607,0.77433
74115,2,0,1,1.96558,1.58715,-0.42765,-0.714,0.77593,1.55494,-0.10598,-0.42835,1.32041,0.45934,0.13242,1.02394,0.77849,1.30888,0.79455,0.02655,0.6505,0.06749,-0.18217,0.57185,-0.65146
75061,2,0,1,0.38373,-0.64591,0.79029,-0.35622,0.10023,1.55494,-0.59347,0.49566,-1.5211,-1.13886,0.81533,-0.42018,-0.16984,-0.747,0.41033,-1.53994,-0.4056,0.64888,0.39233,-1.41253,
75221,2,0,1,-0.00084,1.00178,0.46953,0.00156,-2.60258,-0.76227,-1.08097,0.73785,-0.79387,-0.77487,1.23496,0.04992,0.31083,-0.78618,-0.60941,-0.04485,-0.19981,-0.12787,0.77401,-0.17922,0.77433
75888,2,0,1,-1.38699,-1.05618,-0.27704,-0.17733,0.40054,0.78254,0.86901,0.29095,0.65108,-0.79984,0.66241,-0.78186,0.35656,0.37408,0.40937,0.1146,1.28082,0.66164,0.5893,0.59203,1.91496
81234,2,0,1,-1.26016,0.63058,-0.09358,0.71711,-0.57547,-0.76227,1.35651,0.07803,-1.41347,0.65724,-0.30793,0.14046,-0.99663,-0.57178,-0.94183,-0.61578,1.07859,-0.34502,-0.22585,1.41,-0.13818
81682,2,0,1,-0.60972,-1.29502,-1.60827,0.00156,-0.5004,0.01014,1.35651,-0.09322,0.31299,0.563,0.86064,-1.74439,0.18404,0.15876,-1.69504,-1.70293,0.92546,0.37385,-0.12086,0.66525,-0.3663
82848,2,0,1,0.10455,-0.47498,1.64944,-0.89289,1.45163,0.78254,0.86901,-0.09315,-1.37751,-0.90484,1.3245,-0.77732,0.43133,-1.8627,0.57715,-1.72977,-0.35391,0.73581,0.48141,-1.98783,0.5462
83796,2,0,1,0.07497,1.30816,-0.82494,-1.42956,0.47562,0.78254,0.86901,-0.61446,0.50653,-0.88505,-0.86516,-0.73508,-0.52085,0.22235,-0.23938,-0.04778,-1.00583,0.11172,-0.52557,-1.49719,0.44843
84779,2,0,1,1.54637,0.47309,0.23283,-1.42956,1.37655,0.78254,-0.59347,-0.88069,1.63683,0.73193,0.53348,0.2643,0.94544,1.32205,0.68549,1.09453,0.57648,0.26566,0.34308,1.0751,1.91496
88179,2,0,1,0.93492,-0.44105,-0.26937,1.07489,-1.25118,-0.76227,1.84401,-1.02604,0.80037,0.35037,-0.03021,0.21871,1.04349,1.07568,1.49606,0.97841,-1.7265,0.91574,0.55534,-0.44172,-0.74651
